image_path,filename_base,human_x1,human_y1,human_x2,human_y2,weapon_x1,weapon_y1,weapon_x2,weapon_y2,label_original,label
data/Training_Dataset/images/Chase+2010+movie+gunfight+scenes_71.png,Chase+2010+movie+gunfight+scenes_71.png,9,124,208,280,734,31,1023,467,2,0
data/Training_Dataset/images/Chase+2010+movie+gunfight+scenes_71.png,Chase+2010+movie+gunfight+scenes_71.png,9,124,208,280,533,58,792,370,2,0
data/Training_Dataset/images/Chase+2010+movie+gunfight+scenes_71.png,Chase+2010+movie+gunfight+scenes_71.png,9,124,208,280,74,27,605,467,1,1
data/Training_Dataset/images/Chase+2010+movie+gunfight+scenes_40.png,Chase+2010+movie+gunfight+scenes_40.png,80,36,133,117,72,3,296,180,1,1
data/Training_Dataset/images/Chase+2010+movie+gunfight+scenes_40.png,Chase+2010+movie+gunfight+scenes_40.png,80,36,133,117,0,0,78,180,2,0
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_89.png,Charlies+Angels+(2011)+gun+rifle+scenes_89.png,86,87,280,377,0,28,300,382,1,1
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_83.png,Charlies+Angels+(2011)+gun+rifle+scenes_83.png,532,191,804,406,721,200,1265,1068,1,1
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_83.png,Charlies+Angels+(2011)+gun+rifle+scenes_83.png,532,191,804,406,971,402,1417,1089,2,0
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_8.png,Charlies+Angels+(2011)+gun+rifle+scenes_8.png,149,262,249,354,825,60,1218,845,2,0
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_8.png,Charlies+Angels+(2011)+gun+rifle+scenes_8.png,149,262,249,354,156,87,521,783,1,1
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_57.png,Charlies+Angels+(2011)+gun+rifle+scenes_57.png,229,224,306,343,209,132,613,994,1,1
data/Training_Dataset/images/Charlies+Angels+(2011)+gun+rifle+scenes_12.png,Charlies+Angels+(2011)+gun+rifle+scenes_12.png,916,447,1438,913,810,146,1642,1035,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_99.png,Casualties+of+War+movie+gun+rifle+scenes_99.png,441,363,572,562,427,143,938,799,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_96.png,Casualties+of+War+movie+gun+rifle+scenes_96.png,261,321,982,544,116,50,762,548,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_81.png,Casualties+of+War+movie+gun+rifle+scenes_81.png,491,2,1037,509,155,2,593,582,2,0
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_81.png,Casualties+of+War+movie+gun+rifle+scenes_81.png,491,2,1037,509,528,0,1130,629,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_68.png,Casualties+of+War+movie+gun+rifle+scenes_68.png,155,63,522,256,58,124,399,256,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_61.png,Casualties+of+War+movie+gun+rifle+scenes_61.png,376,481,643,732,10,11,643,873,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_61.png,Casualties+of+War+movie+gun+rifle+scenes_61.png,376,481,643,732,634,284,1199,861,2,0
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_5.png,Casualties+of+War+movie+gun+rifle+scenes_5.png,267,113,318,149,295,85,599,259,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_49.png,Casualties+of+War+movie+gun+rifle+scenes_49.png,87,83,309,195,1,1,290,199,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_44.png,Casualties+of+War+movie+gun+rifle+scenes_44.png,372,273,645,921,182,18,653,970,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_33.png,Casualties+of+War+movie+gun+rifle+scenes_33.png,434,38,1277,439,49,2,875,543,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_30.png,Casualties+of+War+movie+gun+rifle+scenes_30.png,107,305,949,635,442,193,627,378,2,0
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_30.png,Casualties+of+War+movie+gun+rifle+scenes_30.png,107,305,949,635,22,209,720,676,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_23.png,Casualties+of+War+movie+gun+rifle+scenes_23.png,18,40,231,300,341,15,630,393,2,0
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_23.png,Casualties+of+War+movie+gun+rifle+scenes_23.png,18,40,231,300,71,26,414,393,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_23.png,Casualties+of+War+movie+gun+rifle+scenes_23.png,319,23,485,378,341,15,630,393,1,1
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_23.png,Casualties+of+War+movie+gun+rifle+scenes_23.png,319,23,485,378,71,26,414,393,2,0
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_19.png,Casualties+of+War+movie+gun+rifle+scenes_19.png,236,134,590,220,78,46,249,259,2,0
data/Training_Dataset/images/Casualties+of+War+movie+gun+rifle+scenes_19.png,Casualties+of+War+movie+gun+rifle+scenes_19.png,236,134,590,220,233,35,475,259,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_97.png,Casino+Royale+gun+scenes_97.png,78,25,168,131,107,25,403,329,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_86.png,Casino+Royale+gun+scenes_86.png,281,300,440,429,43,5,433,456,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_85.png,Casino+Royale+gun+scenes_85.png,445,160,582,385,426,17,836,519,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_82.png,Casino+Royale+gun+scenes_82.png,326,131,486,572,339,251,553,1068,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_82.png,Casino+Royale+gun+scenes_82.png,326,131,486,572,105,474,257,821,2,0
data/Training_Dataset/images/Casino+Royale+gun+scenes_80.png,Casino+Royale+gun+scenes_80.png,146,78,243,238,6,5,238,297,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_80.png,Casino+Royale+gun+scenes_80.png,146,78,243,238,195,124,287,297,2,0
data/Training_Dataset/images/Casino+Royale+gun+scenes_8.png,Casino+Royale+gun+scenes_8.png,306,300,352,401,268,16,516,450,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_8.png,Casino+Royale+gun+scenes_8.png,306,300,352,401,440,3,577,248,2,0
data/Training_Dataset/images/Casino+Royale+gun+scenes_63.png,Casino+Royale+gun+scenes_63.png,9,5,199,352,89,82,415,586,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_6.png,Casino+Royale+gun+scenes_6.png,1273,237,1464,543,1183,186,1804,795,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_57.png,Casino+Royale+gun+scenes_57.png,83,222,123,268,13,9,229,315,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_56.png,Casino+Royale+gun+scenes_56.png,139,103,269,381,598,117,1106,794,2,0
data/Training_Dataset/images/Casino+Royale+gun+scenes_56.png,Casino+Royale+gun+scenes_56.png,139,103,269,381,126,31,630,794,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_56.png,Casino+Royale+gun+scenes_56.png,904,232,1080,464,598,117,1106,794,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_56.png,Casino+Royale+gun+scenes_56.png,904,232,1080,464,126,31,630,794,2,0
data/Training_Dataset/images/Casino+Royale+gun+scenes_5.png,Casino+Royale+gun+scenes_5.png,19,3,409,538,126,31,630,794,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_47.png,Casino+Royale+gun+scenes_47.png,16,33,122,180,63,34,220,356,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_41.png,Casino+Royale+gun+scenes_41.png,557,180,684,490,533,0,1071,511,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_41.png,Casino+Royale+gun+scenes_41.png,557,180,684,490,0,31,438,511,2,0
data/Training_Dataset/images/Casino+Royale+gun+scenes_40.png,Casino+Royale+gun+scenes_40.png,349,241,619,494,477,220,799,676,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_39.png,Casino+Royale+gun+scenes_39.png,1,27,112,169,35,23,200,189,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_37.png,Casino+Royale+gun+scenes_37.png,478,197,620,388,198,60,698,539,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_31.png,Casino+Royale+gun+scenes_31.png,46,131,1084,963,659,6,1918,1198,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_3.png,Casino+Royale+gun+scenes_3.png,431,58,1117,796,488,111,1807,795,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_23.png,Casino+Royale+gun+scenes_23.png,305,120,486,230,0,33,402,349,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_20.png,Casino+Royale+gun+scenes_20.png,209,114,395,247,0,17,352,300,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_2.png,Casino+Royale+gun+scenes_2.png,68,7,703,845,325,49,1300,858,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_16.png,Casino+Royale+gun+scenes_16.png,512,79,541,125,471,34,619,360,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_12.png,Casino+Royale+gun+scenes_12.png,152,1012,348,1423,47,0,980,1768,1,1
data/Training_Dataset/images/Casino+Royale+gun+scenes_1.png,Casino+Royale+gun+scenes_1.png,638,231,1019,429,49,45,816,517,1,1
data/Training_Dataset/images/Casino+Royal+2006+movie+gunfight+scenes_86.png,Casino+Royal+2006+movie+gunfight+scenes_86.png,331,114,457,209,141,11,512,369,1,1
data/Training_Dataset/images/Casino+Royal+2006+movie+gunfight+scenes_39.png,Casino+Royal+2006+movie+gunfight+scenes_39.png,419,43,527,170,51,51,518,249,1,1
data/Training_Dataset/images/Case+Closed+Quarter+of+Silence+gun+rifle+scenes_83.png,Case+Closed+Quarter+of+Silence+gun+rifle+scenes_83.png,421,239,1756,905,0,0,1197,999,1,1
data/Training_Dataset/images/Case+Closed+Quarter+of+Silence+gun+rifle+scenes_59.png,Case+Closed+Quarter+of+Silence+gun+rifle+scenes_59.png,373,605,1537,960,256,379,1387,1431,1,1
data/Training_Dataset/images/Case+Closed+Quarter+of+Silence+gun+rifle+scenes_57.png,Case+Closed+Quarter+of+Silence+gun+rifle+scenes_57.png,330,142,928,406,55,50,614,539,1,1
data/Training_Dataset/images/Case+Closed+Quarter+of+Silence+gun+rifle+scenes_54.png,Case+Closed+Quarter+of+Silence+gun+rifle+scenes_54.png,186,208,421,393,137,124,360,493,1,1
data/Training_Dataset/images/Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_71.png,Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_71.png,132,110,396,354,0,13,584,353,1,1
data/Training_Dataset/images/Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_48.png,Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_48.png,88,131,390,238,49,93,275,312,1,1
data/Training_Dataset/images/Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_48.png,Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_48.png,88,131,390,238,1,38,52,263,2,0
data/Training_Dataset/images/Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_22.png,Case+Closed+Full+Score+of+Fear+gun+rifle+scenes_22.png,10,169,1015,531,203,1,1195,559,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_74.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_74.png,71,199,873,444,11,111,486,470,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_68.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_68.png,113,143,1002,552,0,39,708,716,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_6.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_6.png,65,111,939,578,0,0,603,623,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,523,129,850,300,186,47,632,334,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,523,129,850,300,141,169,463,557,2,0
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,245,306,944,538,186,47,632,334,2,0
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_24.png,245,306,944,538,141,169,463,557,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_16.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_16.png,116,63,996,321,0,19,743,528,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_13.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_13.png,228,57,438,236,150,73,313,274,1,1
data/Training_Dataset/images/Case+Closed+Dimensional+Sniper+gun+rifle+scenes_13.png,Case+Closed+Dimensional+Sniper+gun+rifle+scenes_13.png,228,57,438,236,0,161,231,317,2,0
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_90.png,Casablanca+movie+gun+rifle+scenes_90.png,141,119,483,239,44,5,453,260,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_80.png,Casablanca+movie+gun+rifle+scenes_80.png,117,453,1848,1177,0,37,1291,1230,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_74.png,Casablanca+movie+gun+rifle+scenes_74.png,58,61,497,319,55,23,432,332,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_38.png,Casablanca+movie+gun+rifle+scenes_38.png,322,404,1584,1084,212,0,1410,1173,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_31.png,Casablanca+movie+gun+rifle+scenes_31.png,354,150,501,303,116,40,430,622,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_31.png,Casablanca+movie+gun+rifle+scenes_31.png,354,150,501,303,587,36,340,609,2,0
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_26.png,Casablanca+movie+gun+rifle+scenes_26.png,284,195,1220,456,0,50,1259,718,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_24.png,Casablanca+movie+gun+rifle+scenes_24.png,376,142,557,280,0,48,494,857,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_19.png,Casablanca+movie+gun+rifle+scenes_19.png,184,262,1076,594,383,5,968,718,1,1
data/Training_Dataset/images/Casablanca+movie+gun+rifle+scenes_19.png,Casablanca+movie+gun+rifle+scenes_19.png,184,262,1076,594,919,313,1164,718,2,0
data/Training_Dataset/images/Carnosaur+3+Primal+Species+gun+rifle+scenes_87.png,Carnosaur+3+Primal+Species+gun+rifle+scenes_87.png,252,280,468,411,202,34,483,413,1,1
data/Training_Dataset/images/Carnosaur+3+Primal+Species+gun+rifle+scenes_87.png,Carnosaur+3+Primal+Species+gun+rifle+scenes_87.png,252,280,468,411,0,56,222,413,2,0
data/Training_Dataset/images/Carnosaur+3+Primal+Species+gun+rifle+scenes_67.png,Carnosaur+3+Primal+Species+gun+rifle+scenes_67.png,80,179,161,274,128,7,344,293,1,1
data/Training_Dataset/images/Carnosaur+3+Primal+Species+gun+rifle+scenes_59.png,Carnosaur+3+Primal+Species+gun+rifle+scenes_59.png,111,162,471,411,27,1,432,413,1,1
data/Training_Dataset/images/Carnosaur+3+Primal+Species+gun+rifle+scenes_55.png,Carnosaur+3+Primal+Species+gun+rifle+scenes_55.png,139,270,762,565,0,0,772,564,1,1
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_78.png,Carnosaur+2+gun+rifle+scenes_78.png,175,112,303,239,332,48,466,380,2,0
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_78.png,Carnosaur+2+gun+rifle+scenes_78.png,175,112,303,239,1,105,310,350,1,1
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_70.png,Carnosaur+2+gun+rifle+scenes_70.png,126,131,573,228,9,39,459,319,1,1
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_65.png,Carnosaur+2+gun+rifle+scenes_65.png,242,191,471,402,269,80,389,410,1,1
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_65.png,Carnosaur+2+gun+rifle+scenes_65.png,242,191,471,402,147,78,319,410,2,0
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_56.png,Carnosaur+2+gun+rifle+scenes_56.png,239,177,628,384,0,145,164,435,2,0
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_56.png,Carnosaur+2+gun+rifle+scenes_56.png,239,177,628,384,170,119,553,421,1,1
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_39.png,Carnosaur+2+gun+rifle+scenes_39.png,80,185,347,369,9,0,464,413,1,1
data/Training_Dataset/images/Carnosaur+2+gun+rifle+scenes_29.png,Carnosaur+2+gun+rifle+scenes_29.png,129,165,481,409,27,1,432,413,1,1
data/Training_Dataset/images/Canaan+gun+rifle+scenes_38.png,Canaan+gun+rifle+scenes_38.png,143,243,1827,697,138,181,1768,1150,1,1
data/Training_Dataset/images/Call+of+Duty+World+at+War+gun+rifle+scenes_8.png,Call+of+Duty+World+at+War+gun+rifle+scenes_8.png,154,122,402,229,58,69,386,341,1,1
data/Training_Dataset/images/Call+of+Duty+WWII+gun+rifle+scenes_83.png,Call+of+Duty+WWII+gun+rifle+scenes_83.png,373,605,854,873,111,407,819,1077,1,1
data/Training_Dataset/images/Call+of+Duty+WWII+gun+rifle+scenes_83.png,Call+of+Duty+WWII+gun+rifle+scenes_83.png,373,605,854,873,1455,606,1918,1077,2,0
data/Training_Dataset/images/Call+of+Duty+WWII+gun+rifle+scenes_45.png,Call+of+Duty+WWII+gun+rifle+scenes_45.png,164,86,587,363,59,1,458,490,1,1
data/Training_Dataset/images/Call+of+Duty+WWII+gun+rifle+scenes_17.png,Call+of+Duty+WWII+gun+rifle+scenes_17.png,46,2,1275,720,0,170,1103,719,1,1
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_52.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_52.png,218,272,585,692,0,36,502,699,1,1
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_50.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_50.png,250,265,1015,581,973,108,1113,337,2,0
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_50.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_50.png,250,265,1015,581,202,72,628,799,1,1
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_47.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_47.png,13,117,599,276,328,0,799,450,1,1
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_21.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_21.png,286,98,564,335,237,17,559,597,1,1
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_19.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_19.png,76,85,785,521,314,0,959,599,1,1
data/Training_Dataset/images/Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_1.png,Call+of+Duty+Modern+Warfare+2+gun+rifle+scenes_1.png,85,108,818,368,314,0,959,599,1,1
data/Training_Dataset/images/Call+of+Duty+Ghosts+gun+rifle+scenes_68.png,Call+of+Duty+Ghosts+gun+rifle+scenes_68.png,1054,12,1529,631,0,84,1846,1077,1,1
data/Training_Dataset/images/Call+of+Duty+Ghosts+gun+rifle+scenes_68.png,Call+of+Duty+Ghosts+gun+rifle+scenes_68.png,1455,549,1901,1053,0,84,1846,1077,1,1
data/Training_Dataset/images/Call+of+Duty+Black+Ops+gun+rifle+scenes_82.png,Call+of+Duty+Black+Ops+gun+rifle+scenes_82.png,350,66,580,359,159,0,492,396,1,1
data/Training_Dataset/images/Call+of+Duty+Black+Ops+gun+rifle+scenes_81.png,Call+of+Duty+Black+Ops+gun+rifle+scenes_81.png,186,170,506,282,161,66,422,326,1,1
data/Training_Dataset/images/Call+of+Duty+Black+Ops+gun+rifle+scenes_7.png,Call+of+Duty+Black+Ops+gun+rifle+scenes_7.png,577,146,1196,557,170,18,457,628,2,0
data/Training_Dataset/images/Call+of+Duty+Black+Ops+gun+rifle+scenes_7.png,Call+of+Duty+Black+Ops+gun+rifle+scenes_7.png,577,146,1196,557,473,173,1094,682,1,1
data/Training_Dataset/images/Call+of+Duty+Black+Ops+III+gun+rifle+scenes_82.png,Call+of+Duty+Black+Ops+III+gun+rifle+scenes_82.png,464,198,1400,541,20,69,979,995,1,1
data/Training_Dataset/images/Call+of+Duty+Advanced+Warfare+gun+rifle+scenes_20.png,Call+of+Duty+Advanced+Warfare+gun+rifle+scenes_20.png,276,110,583,266,103,1,515,719,1,1
data/Training_Dataset/images/Call+of+Duty+Advanced+Warfare+gun+rifle+scenes_100.png,Call+of+Duty+Advanced+Warfare+gun+rifle+scenes_100.png,275,147,498,480,193,0,524,479,1,1
data/Training_Dataset/images/Call+of+Duty+4+Modern+Warfare+gun+rifle+scenes_3.png,Call+of+Duty+4+Modern+Warfare+gun+rifle+scenes_3.png,947,868,3300,1405,307,32,3048,2123,1,1
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_76.png,Bullet+in+the+Face+gun+rifle+scenes_76.png,538,528,1877,921,0,40,1500,1439,1,1
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_35.png,Bullet+in+the+Face+gun+rifle+scenes_35.png,85,92,587,319,3,0,419,449,1,1
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_35.png,Bullet+in+the+Face+gun+rifle+scenes_35.png,85,92,587,319,176,0,296,158,2,0
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_32.png,Bullet+in+the+Face+gun+rifle+scenes_32.png,93,24,128,82,0,34,125,196,1,1
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_32.png,Bullet+in+the+Face+gun+rifle+scenes_32.png,93,24,128,82,147,46,320,192,2,0
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_3.png,Bullet+in+the+Face+gun+rifle+scenes_3.png,390,11,634,628,98,127,558,844,1,1
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_24.png,Bullet+in+the+Face+gun+rifle+scenes_24.png,27,24,275,200,23,6,207,259,1,1
data/Training_Dataset/images/Bullet+in+the+Face+gun+rifle+scenes_100.png,Bullet+in+the+Face+gun+rifle+scenes_100.png,122,218,696,500,62,65,653,1106,1,1
data/Training_Dataset/images/Brothers+movie+gun+rifle+scenes_9.png,Brothers+movie+gun+rifle+scenes_9.png,71,161,501,326,9,0,501,335,1,1
